tweet_id,favorites,retweets,user_followers,user_favourites,date_time
819588359383371776,9438,1938,9007043,145291,2017-01-12 16:54:26
819347104292290561,7063,1172,9007043,145291,2017-01-12 00:55:47
819238181065359361,2208,396,9007043,145291,2017-01-11 17:42:57
819227688460238848,22521,6496,9007043,145291,2017-01-11 17:01:16
819015337530290176,0,35909,9007043,145291,2017-01-11 02:57:27
819015331746349057,0,18480,9007043,145291,2017-01-11 02:57:26
819006400881917954,44397,18480,9007043,145291,2017-01-11 02:21:57
819004803107983360,85246,35909,9007043,145291,2017-01-11 02:15:36
818646164899774465,0,20284,9007043,145291,2017-01-10 02:30:30
818627210458333184,21910,7332,9007403,145293,2017-01-10 01:15:10
818614493328580609,9620,2449,9007043,145291,2017-01-10 00:24:38
818588835076603904,0,5931,9007043,145291,2017-01-09 22:42:41
818536468981415936,10615,2372,9007043,145291,2017-01-09 19:14:36
818307523543449600,0,7810,9007043,145291,2017-01-09 04:04:51
818259473185828864,10760,2186,9007043,145291,2017-01-09 00:53:55
818145370475810820,12008,2475,9007043,145291,2017-01-08 17:20:31
817908911860748288,4751,769,9007043,145291,2017-01-08 01:40:55
817827839487737858,50380,26241,9007043,145291,2017-01-07 20:18:46
817777686764523521,10531,2603,9007043,145291,2017-01-07 16:59:28
817536400337801217,11523,2854,9007043,145291,2017-01-07 01:00:41
817502432452313088,0,3289,9007043,145291,2017-01-06 22:45:43
817423860136083457,33014,14203,9007043,145291,2017-01-06 17:33:29
817415592588222464,5477,924,9007043,145291,2017-01-06 17:00:38
817181837579653120,0,8188,9007043,145291,2017-01-06 01:31:47
817171292965273600,8587,1964,9007043,145291,2017-01-06 00:49:53
817120970343411712,11947,2520,9007043,145291,2017-01-05 21:29:55
817056546584727552,8412,1591,9007043,145291,2017-01-05 17:13:55
816829038950027264,0,4567,9007043,145291,2017-01-05 02:09:53
816816676327063552,9788,1965,9007043,145291,2017-01-05 01:20:46
816697700272001025,9573,2132,9007043,145291,2017-01-04 17:27:59
816450570814898180,29718,7810,9007043,145291,2017-01-04 01:05:59
816336735214911488,8419,1885,9007043,145291,2017-01-03 17:33:39
816091915477250048,8753,2070,9007043,145291,2017-01-03 01:20:49
816062466425819140,0,985,9007043,145291,2017-01-02 23:23:48
816014286006976512,0,5091,9007043,145291,2017-01-02 20:12:21
815990720817401858,4840,985,9007043,145291,2017-01-02 18:38:42
815966073409433600,21894,8188,9007043,145291,2017-01-02 17:00:46
815745968457060357,0,4011,9007043,145291,2017-01-02 02:26:09
815736392542261248,9646,2207,9007043,145291,2017-01-02 01:48:06
815639385530101762,8058,1601,9007043,145291,2017-01-01 19:22:38
815390420867969024,10148,3701,9007043,145291,2017-01-01 02:53:20
814986499976527872,7502,1239,9007043,145291,2016-12-31 00:08:17
814638523311648768,11055,2627,9007043,145291,2016-12-30 01:05:33
814578408554463233,0,5671,9007043,145291,2016-12-29 21:06:41
814530161257443328,8471,1815,9007043,145291,2016-12-29 17:54:58
814153002265309185,28152,8420,9007043,145291,2016-12-28 16:56:16
813944609378369540,0,3099,9007043,145291,2016-12-28 03:08:11
813910438903693312,9136,1807,9007043,145291,2016-12-28 00:52:25
813812741911748608,35758,13587,9007043,145291,2016-12-27 18:24:12
813800681631023104,8157,1711,9007043,145291,2016-12-27 17:36:16
813217897535406080,18246,7103,9007043,145291,2016-12-26 03:00:30
813202720496779264,9067,1773,9007043,145291,2016-12-26 02:00:11
813187593374461952,19471,4222,9007043,145291,2016-12-26 01:00:05
813172488309972993,9094,1881,9007043,145291,2016-12-26 00:00:03
813157409116065792,7607,2141,9007043,145291,2016-12-25 23:00:08
813142292504645637,8337,2328,9007043,145291,2016-12-25 22:00:04
813130366689148928,4407,433,9007043,145291,2016-12-25 21:12:41
813127251579564032,11579,3026,9007043,145291,2016-12-25 21:00:18
813112105746448384,10113,2664,9007043,145291,2016-12-25 20:00:07
813096984823349248,10371,3532,9007043,145291,2016-12-25 19:00:02
813081950185472002,9715,2713,9007043,145291,2016-12-25 18:00:17
813066809284972545,7786,1898,9007043,145291,2016-12-25 17:00:08
813051746834595840,20553,7161,9007043,145291,2016-12-25 16:00:16
812781120811126785,7398,1853,9007043,145291,2016-12-24 22:04:54
812709060537683968,6498,1405,9007043,145291,2016-12-24 17:18:34
812503143955202048,5947,1189,9007043,145291,2016-12-24 03:40:19
812466873996607488,7825,1875,9007043,145291,2016-12-24 01:16:12
812372279581671427,13394,3567,9007043,145291,2016-12-23 19:00:19
811985624773361665,7132,1365,9007043,145291,2016-12-22 17:23:53
811744202451197953,7396,1549,9007043,145291,2016-12-22 01:24:33
811647686436880384,5492,718,9007043,145291,2016-12-21 19:01:02
811627233043480576,12483,2979,9007043,145291,2016-12-21 17:39:46
811386762094317568,20536,6223,9007043,145291,2016-12-21 01:44:13
810984652412424192,5214,1391,9007043,145291,2016-12-19 23:06:23
810896069567610880,8838,1715,9007043,145291,2016-12-19 17:14:23
810657578271330305,10760,2563,9007043,145291,2016-12-19 01:26:42
810284430598270976,34512,10944,9007043,145291,2016-12-18 00:43:57
810254108431155201,14448,3290,9007043,145291,2016-12-17 22:43:27
809920764300447744,15290,3836,9007043,145291,2016-12-17 00:38:52
809808892968534016,0,4775,9007043,145291,2016-12-16 17:14:20
809448704142938112,6828,1423,9007043,145291,2016-12-15 17:23:04
809220051211603969,19537,5455,9007043,145291,2016-12-15 02:14:29
809084759137812480,12990,3439,9007043,145291,2016-12-14 17:16:53
808838249661788160,9945,2969,9007043,145291,2016-12-14 00:57:20
808733504066486276,7757,2109,9007043,145291,2016-12-13 18:01:07
808501579447930884,11111,2544,9007043,145291,2016-12-13 02:39:32
808344865868283904,41678,20284,9007043,145291,2016-12-12 16:16:49
808134635716833280,0,5760,9007043,145291,2016-12-12 02:21:26
808106460588765185,8658,2151,9007043,145291,2016-12-12 00:29:28
808001312164028416,12296,3455,9007043,145291,2016-12-11 17:31:39
807621403335917568,14326,3524,9007043,145291,2016-12-10 16:22:02
807106840509214720,115832,53906,9007043,145291,2016-12-09 06:17:20
807059379405148160,0,7151,9007043,145291,2016-12-09 03:08:45
807010152071229440,12898,3776,9007043,145291,2016-12-08 23:53:08
806629075125202948,73178,33734,9007043,145291,2016-12-07 22:38:52
806620845233815552,0,5390,9007043,145291,2016-12-07 22:06:10
806576416489959424,4806,1912,9007043,145291,2016-12-07 19:09:37
806542213899489280,10040,2300,9007043,145291,2016-12-07 16:53:43
806242860592926720,0,11331,9007043,145291,2016-12-06 21:04:11
806219024703037440,6351,1169,9007043,145291,2016-12-06 19:29:28
805958939288408065,0,5230,9007043,145291,2016-12-06 02:15:59
805932879469572096,8157,1882,9007043,145291,2016-12-06 00:32:26
805826884734976000,6460,1778,9007043,145291,2016-12-05 17:31:15
805823200554876929,0,7802,9007043,145291,2016-12-05 17:16:37
805520635690676224,5656,1620,9007043,145291,2016-12-04 21:14:20
805487436403003392,8659,2472,9007043,145291,2016-12-04 19:02:24
805207613751304193,7716,1685,9007043,145291,2016-12-04 00:30:29
804738756058218496,13448,3734,9007043,145291,2016-12-02 17:27:25
804475857670639616,6038,1968,9007043,145291,2016-12-02 00:02:45
804413760345620481,0,3153,9007043,145291,2016-12-01 19:56:00
804026241225523202,43606,15716,9007043,145291,2016-11-30 18:16:08
803773340896923648,9885,2681,9007043,145291,2016-11-30 01:31:12
803692223237865472,0,7256,9007043,145291,2016-11-29 20:08:52
803638050916102144,10761,4054,9007043,145291,2016-11-29 16:33:36
803380650405482500,7636,1833,9007043,145291,2016-11-28 23:30:47
803321560782307329,0,5180,9007043,145291,2016-11-28 19:35:59
803276597545603072,9862,2400,9007043,145291,2016-11-28 16:37:19
802952499103731712,8879,1952,9007043,145291,2016-11-27 19:09:28
802624713319034886,0,2832,9007043,145291,2016-11-26 21:26:58
802600418706604034,6989,1422,9007043,145291,2016-11-26 19:50:26
802572683846291456,8805,2455,9007043,145291,2016-11-26 18:00:13
802323869084381190,15900,5710,9007043,145291,2016-11-26 01:31:31
802265048156610565,6826,1346,9007043,145291,2016-11-25 21:37:47
802239329049477120,8945,2565,9007043,145291,2016-11-25 19:55:35
802185808107208704,0,268,9007043,145291,2016-11-25 16:22:55
801958328846974976,7634,1672,9007043,145291,2016-11-25 01:18:59
801854953262350336,1770,233,9007043,145291,2016-11-24 18:28:13
801538201127157760,8090,2023,9007043,145291,2016-11-23 21:29:33
801285448605831168,5935,801,9007043,145291,2016-11-23 04:45:12
801167903437357056,24006,5760,9007043,145291,2016-11-22 20:58:07
801127390143516673,0,3863,9007043,145291,2016-11-22 18:17:08
801115127852503040,7940,2054,9007043,145291,2016-11-22 17:28:25
800859414831898624,678,96,9007043,145291,2016-11-22 00:32:18
800855607700029440,0,1566,9007403,145293,2016-11-22 00:17:10
800751577355128832,10397,2733,9007043,145291,2016-11-21 17:23:47
800513324630806528,12936,2930,9007043,145291,2016-11-21 01:37:04
800459316964663297,9348,2131,9007043,145291,2016-11-20 22:02:27
800443802682937345,0,4200,9007043,145291,2016-11-20 21:00:48
800388270626521089,10975,2743,9007043,145291,2016-11-20 17:20:08
800188575492947969,0,3843,9007043,145291,2016-11-20 04:06:37
800141422401830912,15017,2480,9007043,145291,2016-11-20 00:59:15
800018252395122689,27837,12820,9007043,145291,2016-11-19 16:49:49
799774291445383169,0,4549,9007043,145291,2016-11-19 00:40:24
799757965289017345,8247,2104,9007043,145291,2016-11-18 23:35:32
799422933579902976,7942,1881,9007043,145291,2016-11-18 01:24:14
799308762079035393,0,5323,9007043,145291,2016-11-17 17:50:33
799297110730567681,9705,2687,9007043,145291,2016-11-17 17:04:16
799063482566066176,7954,2427,9007043,145291,2016-11-17 01:35:54
798933969379225600,12838,4359,9007043,145291,2016-11-16 17:01:16
798925684722855936,7395,1411,9007043,145291,2016-11-16 16:28:21
798705661114773508,0,6495,9007043,145291,2016-11-16 01:54:03
798701998996647937,0,7582,9007043,145291,2016-11-16 01:39:30
798697898615730177,0,6374,9007043,145291,2016-11-16 01:23:12
798694562394996736,0,4845,9007043,145291,2016-11-16 01:09:57
798686750113755136,0,2270,9007043,145291,2016-11-16 00:38:54
798682547630837760,0,4638,9007043,145291,2016-11-16 00:22:12
798673117451325440,0,5442,9007043,145291,2016-11-15 23:44:44
798665375516884993,0,3825,9007043,145291,2016-11-15 23:13:58
798644042770751489,0,1804,9007043,145291,2016-11-15 21:49:12
798628517273620480,0,1934,9007043,145291,2016-11-15 20:47:30
798585098161549313,0,5532,9007043,145291,2016-11-15 17:54:59
798576900688019456,0,5711,9007043,145291,2016-11-15 17:22:24
798340744599797760,0,3256,9007043,145291,2016-11-15 01:44:00
798209839306514432,10247,2502,9007043,145291,2016-11-14 17:03:50
797971864723324932,11381,3030,9007043,145291,2016-11-14 01:18:12
797545162159308800,14323,4772,9007043,145291,2016-11-12 21:02:38
797236660651966464,19583,6412,9007043,145291,2016-11-12 00:36:46
797165961484890113,223,26,9007043,145291,2016-11-11 19:55:50
796904159865868288,0,8720,9007043,145291,2016-11-11 02:35:32
796865951799083009,7553,1887,9007043,145291,2016-11-11 00:03:42
796759840936919040,11603,2963,9007043,145291,2016-11-10 17:02:03
796563435802726400,0,7047,9007043,145291,2016-11-10 04:01:37
796484825502875648,7434,1715,9007043,145291,2016-11-09 22:49:15
796387464403357696,10823,4059,9007043,145291,2016-11-09 16:22:22
796177847564038144,0,13941,9007043,145291,2016-11-09 02:29:25
796149749086875649,31671,13941,9007043,145291,2016-11-09 00:37:46
796125600683540480,4894,1757,9007043,145291,2016-11-08 23:01:49
796116448414461957,8934,2348,9007043,145291,2016-11-08 22:25:27
796080075804475393,8315,2253,9007043,145291,2016-11-08 20:00:55
796031486298386433,10623,3644,9007043,145291,2016-11-08 16:47:50
795464331001561088,48596,22967,9007043,145291,2016-11-07 03:14:10
795400264262053889,9859,2793,9007043,145291,2016-11-06 22:59:35
795076730285391872,15910,5323,9007043,145291,2016-11-06 01:33:58
794983741416415232,0,3286,9007043,145291,2016-11-05 19:24:28
794926597468000259,10048,2259,9007043,145291,2016-11-05 15:37:24
794355576146903043,0,10040,9007043,145291,2016-11-04 01:48:22
794332329137291264,9444,2621,9007043,145291,2016-11-04 00:15:59
794205286408003585,9088,3247,9007043,145291,2016-11-03 15:51:10
793962221541933056,16523,4775,9007043,145291,2016-11-02 23:45:19
793845145112371200,9074,1812,9007043,145291,2016-11-02 16:00:06
793614319594401792,0,3059,9007043,145291,2016-11-02 00:42:53
793601777308463104,7846,1577,9007043,145291,2016-11-01 23:53:02
793500921481273345,10488,2322,9007043,145291,2016-11-01 17:12:16
793286476301799424,24155,8951,9007043,145291,2016-11-01 03:00:09
793271401113350145,8552,2342,9007043,145291,2016-11-01 02:00:14
793256262322548741,19636,8152,9007043,145291,2016-11-01 01:00:05
793241302385262592,10333,3221,9007043,145291,2016-11-01 00:00:38
793226087023144960,9638,2815,9007043,145291,2016-10-31 23:00:11
793210959003287553,8766,2729,9007043,145291,2016-10-31 22:00:04
793195938047070209,14990,5495,9007043,145291,2016-10-31 21:00:23
793180763617361921,6825,1948,9007043,145291,2016-10-31 20:00:05
793165685325201412,9224,2717,9007043,145291,2016-10-31 19:00:10
793150605191548928,6071,1657,9007043,145291,2016-10-31 18:00:14
793135492858580992,6291,2449,9007043,145291,2016-10-31 17:00:11
793120401413079041,12429,3818,9007043,145291,2016-10-31 16:00:13
792913359805018113,14045,3879,9007043,145291,2016-10-31 02:17:31
792883833364439040,11090,4161,9007043,145291,2016-10-31 00:20:11
792773781206999040,7231,1640,9007043,145291,2016-10-30 17:02:53
792394556390137856,13164,4197,9007043,145291,2016-10-29 15:55:58
792050063153438720,7010,1744,9007043,145291,2016-10-28 17:07:05
791821351946420224,0,20593,9007043,145291,2016-10-28 01:58:16
791784077045166082,0,9317,9007043,145291,2016-10-27 23:30:09
791780927877898241,0,3728,9007043,145291,2016-10-27 23:17:38
791774931465953280,44268,21629,9007043,145291,2016-10-27 22:53:48
791672322847637504,11544,3059,9007043,145291,2016-10-27 16:06:04
791406955684368384,12911,4011,9007043,145291,2016-10-26 22:31:36
791312159183634433,8609,2468,9007043,145291,2016-10-26 16:14:55
791026214425268224,0,3989,9007043,145291,2016-10-25 21:18:40
790987426131050500,9628,2079,9007043,145291,2016-10-25 18:44:32
790946055508652032,16372,4567,9007043,145291,2016-10-25 16:00:09
790723298204217344,0,2254,9007043,145291,2016-10-25 01:14:59
790698755171364864,8058,1878,9007043,145291,2016-10-24 23:37:28
790581949425475584,20266,6925,9007043,145291,2016-10-24 15:53:19
790337589677002753,7693,1848,9007043,145291,2016-10-23 23:42:19
790277117346975746,12326,3099,9007043,145291,2016-10-23 19:42:02
790227638568808452,0,3467,9007043,145291,2016-10-23 16:25:25
789986466051088384,9091,2254,9007043,145291,2016-10-23 00:27:05
789960241177853952,0,3998,9007043,145291,2016-10-22 22:42:52
789903600034189313,10154,4039,9007043,145291,2016-10-22 18:57:48
789628658055020548,7340,1724,9007043,145291,2016-10-22 00:45:17
789599242079838210,6617,1878,9007043,145291,2016-10-21 22:48:24
789530877013393408,11509,3286,9007043,145291,2016-10-21 18:16:44
789314372632018944,8471,2232,9007043,145291,2016-10-21 03:56:25
789280767834746880,0,4796,9007043,145291,2016-10-21 01:42:53
789268448748703744,8948,2555,9007043,145291,2016-10-21 00:53:56
789137962068021249,9529,2714,9007043,145291,2016-10-20 16:15:26
788908386943430656,26927,12167,9007043,145291,2016-10-20 01:03:11
788765914992902144,26828,10040,9007043,145291,2016-10-19 15:37:03
788552643979468800,0,6961,9007043,145291,2016-10-19 01:29:35
788412144018661376,15248,5133,9007043,145291,2016-10-18 16:11:17
788178268662984705,7103,2045,9007043,145291,2016-10-18 00:41:57
788150585577050112,6002,1250,9007043,145291,2016-10-17 22:51:57
788070120937619456,0,3357,9007043,145291,2016-10-17 17:32:13
788039637453406209,6013,1280,9007043,145291,2016-10-17 15:31:05
787810552592695296,8451,2973,9007043,145291,2016-10-17 00:20:47
787717603741622272,10073,2702,9007043,145291,2016-10-16 18:11:26
787397959788929025,10692,2780,9007043,145291,2016-10-15 21:01:17
787322443945877504,7650,1695,9007043,145291,2016-10-15 16:01:13
787111942498508800,0,6570,9007043,145291,2016-10-15 02:04:45
786963064373534720,26139,7771,9007043,145291,2016-10-14 16:13:10
786729988674449408,0,2376,9007043,145291,2016-10-14 00:47:00
786709082849828864,17932,5971,9007043,145291,2016-10-13 23:23:56
786664955043049472,10374,2469,9007043,145291,2016-10-13 20:28:35
786595970293370880,9295,3052,9007043,145291,2016-10-13 15:54:28
786363235746385920,10667,3377,9007043,145291,2016-10-13 00:29:39
786286427768250368,7813,2757,9007043,145291,2016-10-12 19:24:27
786233965241827333,14945,4580,9007043,145291,2016-10-12 15:55:59
786051337297522688,1395,153,9007043,145291,2016-10-12 03:50:17
786036967502913536,0,6793,9007043,145291,2016-10-12 02:53:11
785927819176054784,11175,3104,9007043,145291,2016-10-11 19:39:28
785872687017132033,6571,1751,9007043,145291,2016-10-11 16:00:24
785639753186217984,7721,2182,9007043,145291,2016-10-11 00:34:48
785533386513321988,8908,1936,9007043,145291,2016-10-10 17:32:08
785515384317313025,6003,1219,9007043,145291,2016-10-10 16:20:36
785264754247995392,7120,1586,9007043,145291,2016-10-09 23:44:41
785170936622350336,11786,4704,9007043,145291,2016-10-09 17:31:53
784826020293709826,9903,3153,9007043,145291,2016-10-08 18:41:19
784517518371221505,8809,2457,9007043,145291,2016-10-07 22:15:26
784431430411685888,5617,1235,9007043,145291,2016-10-07 16:33:21
784183165795655680,19638,7802,9007043,145291,2016-10-07 00:06:50
784057939640352768,29122,10785,9007043,145291,2016-10-06 15:49:14
783839966405230592,29353,10485,9007043,145291,2016-10-06 01:23:05
783821107061198850,7223,1908,9007043,145291,2016-10-06 00:08:09
783695101801398276,10240,3118,9007043,145291,2016-10-05 15:47:27
783466772167098368,8271,2166,9007043,145291,2016-10-05 00:40:09
783391753726550016,16537,5309,9007043,145291,2016-10-04 19:42:03
783347506784731136,0,5381,9007043,145291,2016-10-04 16:46:14
783334639985389568,28484,11331,9007043,145291,2016-10-04 15:55:06
783085703974514689,7988,2128,9007043,145291,2016-10-03 23:25:55
782969140009107456,23622,7151,9007043,145291,2016-10-03 15:42:44
782747134529531904,7311,1372,9007043,145291,2016-10-03 01:00:34
782722598790725632,16895,5230,9007043,145291,2016-10-02 23:23:04
782598640137187329,7638,1827,9007043,145291,2016-10-02 15:10:30
782305867769217024,16282,5379,9007043,145291,2016-10-01 19:47:08
782021823840026624,0,6008,9007043,145291,2016-10-01 00:58:26
781955203444699136,10915,3264,9007043,145291,2016-09-30 20:33:43
781661882474196992,10208,2631,9007043,145291,2016-09-30 01:08:10
781655249211752448,3909,1101,9007043,145291,2016-09-30 00:41:48
781524693396357120,20298,5390,9007043,145291,2016-09-29 16:03:01
781308096455073793,6995,2482,9007043,145291,2016-09-29 01:42:20
781251288990355457,8217,2006,9007043,145291,2016-09-28 21:56:36
781163403222056960,9588,2676,9007043,145291,2016-09-28 16:07:23
780931614150983680,21161,7047,9007043,145291,2016-09-28 00:46:20
780858289093574656,7040,1951,9007043,145291,2016-09-27 19:54:58
780800785462489090,5357,1255,9007043,145291,2016-09-27 16:06:28
780601303617732608,11826,3252,9007043,145291,2016-09-27 02:53:48
780543529827336192,6151,1694,9007043,145291,2016-09-26 23:04:13
780496263422808064,0,3554,9007043,145291,2016-09-26 19:56:24
780476555013349377,0,109,9007043,145291,2016-09-26 18:38:05
780459368902959104,5173,1040,9007043,145291,2016-09-26 17:29:48
780192070812196864,8497,2173,9007043,145291,2016-09-25 23:47:39
780092040432480260,0,2227,9007043,145291,2016-09-25 17:10:10
780074436359819264,11838,4791,9007043,145291,2016-09-25 16:00:13
779834332596887552,18423,6793,9007043,145291,2016-09-25 00:06:08
779377524342161408,8555,3007,9007043,145291,2016-09-23 17:50:56
779124354206535695,0,17708,9007043,145291,2016-09-23 01:04:56
779056095788752897,14403,4375,9007043,145291,2016-09-22 20:33:42
778990705243029504,19459,6949,9007043,145291,2016-09-22 16:13:51
778774459159379968,0,9565,9007043,145291,2016-09-22 01:54:34
778764940568104960,842,353,9007043,145291,2016-09-22 01:16:45
778748913645780993,6708,1263,9007043,145291,2016-09-22 00:13:04
778650543019483137,5613,1447,9007043,145291,2016-09-21 17:42:10
778624900596654080,4491,977,9007043,145291,2016-09-21 16:00:17
778408200802557953,13299,4168,9007043,145291,2016-09-21 01:39:11
778396591732486144,0,11812,9007043,145291,2016-09-21 00:53:04
778383385161035776,5673,1060,9007043,145291,2016-09-21 00:00:35
778286810187399168,10118,3193,9007043,145291,2016-09-20 17:36:50
778039087836069888,8276,2560,9007043,145291,2016-09-20 01:12:28
778027034220126208,6390,1551,9007043,145291,2016-09-20 00:24:34
777953400541634568,0,3407,9007043,145291,2016-09-19 19:31:59
777885040357281792,6203,1574,9007043,145291,2016-09-19 15:00:20
777684233540206592,10961,2832,9007043,145291,2016-09-19 01:42:24
777641927919427584,0,4086,9007043,145291,2016-09-18 22:54:18
777621514455814149,8512,2431,9007043,145291,2016-09-18 21:33:11
777189768882946048,13865,4175,9007043,145291,2016-09-17 16:57:35
776819012571455488,0,13227,9007043,145291,2016-09-16 16:24:19
776813020089548800,4771,1165,9007043,145291,2016-09-16 16:00:31
776477788987613185,8586,2677,9007043,145291,2016-09-15 17:48:25
776249906839351296,0,8816,9007043,145291,2016-09-15 02:42:54
776218204058357768,29085,15311,9007043,145291,2016-09-15 00:36:55
776201521193218049,9332,2436,9007043,145291,2016-09-14 23:30:38
776113305656188928,11487,4200,9007043,145291,2016-09-14 17:40:06
776088319444877312,1788,146,9007043,145291,2016-09-14 16:00:49
775898661951791106,0,16198,9007043,145291,2016-09-14 03:27:11
775842724423557120,11407,2570,9007043,145291,2016-09-13 23:44:54
775733305207554048,13534,3863,9007043,145291,2016-09-13 16:30:07
775729183532220416,12677,4454,9007043,145291,2016-09-13 16:13:44
775364825476165632,7192,2848,9007043,145291,2016-09-12 16:05:54
775350846108426240,9893,3771,9007043,145291,2016-09-12 15:10:21
775085132600442880,15144,4549,9007043,145291,2016-09-11 21:34:30
774757898236878852,8398,1726,9007043,145291,2016-09-10 23:54:11
774639387460112384,6568,1674,9007043,145291,2016-09-10 16:03:16
774314403806253056,21225,5323,9007043,145291,2016-09-09 18:31:54
773985732834758656,10470,3725,9007043,145291,2016-09-08 20:45:53
773922284943896577,6244,1686,9007043,145291,2016-09-08 16:33:46
773704687002451968,6433,1559,9007043,145291,2016-09-08 02:09:06
773670353721753600,5212,1264,9007043,145291,2016-09-07 23:52:41
773547596996571136,21531,5931,9007043,145291,2016-09-07 15:44:53
773336787167145985,0,4870,9007043,145291,2016-09-07 01:47:12
773308824254029826,22720,7214,9007043,145291,2016-09-06 23:56:05
773247561583001600,9215,3147,9007043,145291,2016-09-06 19:52:39
773191612633579521,9737,3996,9007043,145291,2016-09-06 16:10:20
772877495989305348,8325,3739,9007043,145291,2016-09-05 19:22:09
772826264096874500,7826,2282,9007043,145291,2016-09-05 15:58:34
772615324260794368,0,3269,9007043,145291,2016-09-05 02:00:22
772581559778025472,6320,1648,9007043,145291,2016-09-04 23:46:12
772193107915964416,5850,1335,9007043,145291,2016-09-03 22:02:38
772152991789019136,3707,1099,9007043,145291,2016-09-03 19:23:13
772117678702071809,3661,714,9007043,145291,2016-09-03 17:02:54
772114945936949249,2661,457,9007043,145291,2016-09-03 16:52:02
772102971039580160,3895,901,9007043,145291,2016-09-03 16:04:27
771908950375665664,6381,1819,9007043,145291,2016-09-03 03:13:29
771770456517009408,11678,3256,9007043,145291,2016-09-02 18:03:10
771500966810099713,8050,2516,9007043,145291,2016-09-02 00:12:18
771380798096281600,10220,4870,9007043,145291,2016-09-01 16:14:48
771171053431250945,0,7173,9007043,145291,2016-09-01 02:21:21
771136648247640064,8905,2827,9007043,145291,2016-09-01 00:04:38
771102124360998913,6056,1384,9007043,145291,2016-08-31 21:47:27
771014301343748096,6713,1598,9007043,145291,2016-08-31 15:58:28
770787852854652928,4799,1160,9007043,145291,2016-08-31 00:58:39
770772759874076672,5043,1367,9007043,145291,2016-08-30 23:58:40
770655142660169732,7155,1726,9007043,145291,2016-08-30 16:11:18
770414278348247044,6156,2016,9007043,145291,2016-08-30 00:14:12
770293558247038976,6046,1414,9007043,145291,2016-08-29 16:14:30
770093767776997377,0,2935,9007043,145291,2016-08-29 03:00:36
770069151037685760,7383,2212,9007043,145291,2016-08-29 01:22:47
769940425801170949,30379,9193,9007043,145291,2016-08-28 16:51:16
769695466921623552,6252,1625,9007043,145291,2016-08-28 00:37:54
769335591808995329,0,7460,9007043,145291,2016-08-27 00:47:53
769212283578875904,5244,1655,9007043,145291,2016-08-26 16:37:54
768970937022709760,13886,6262,9007043,145291,2016-08-26 00:38:52
768909767477751808,0,2576,9007403,145293,2016-08-25 20:35:48
768855141948723200,4069,858,9007043,145291,2016-08-25 16:58:45
768609597686943744,3992,1154,9007043,145291,2016-08-25 00:43:02
768596291618299904,4897,1235,9007043,145291,2016-08-24 23:50:10
768554158521745409,0,5621,9007043,145291,2016-08-24 21:02:45
768473857036525572,13234,3286,9007043,145291,2016-08-24 15:43:39
768193404517830656,10572,3407,9007043,145291,2016-08-23 21:09:14
767884188863397888,4627,1326,9007043,145291,2016-08-23 00:40:31
767754930266464257,15536,5180,9007043,145291,2016-08-22 16:06:54
767500508068192258,7295,2257,9007043,145291,2016-08-21 23:15:55
767191397493538821,11945,3622,9007043,145291,2016-08-21 02:47:37
767122157629476866,9898,2753,9007043,145291,2016-08-20 22:12:29
766864461642756096,0,5408,9007043,145291,2016-08-20 05:08:29
766793450729734144,4899,1310,9007043,145291,2016-08-20 00:26:19
766714921925144576,2533,362,9007043,145291,2016-08-19 19:14:16
766693177336135680,3901,769,9007043,145291,2016-08-19 17:47:52
766423258543644672,5828,1523,9007043,145291,2016-08-18 23:55:18
766313316352462849,6585,1813,9007403,145293,2016-08-18 16:38:26
766078092750233600,0,2524,9007043,145291,2016-08-18 01:03:45
766069199026450432,4099,814,9007043,145291,2016-08-18 00:28:24
766008592277377025,3652,480,9007043,145291,2016-08-17 20:27:34
765719909049503744,7039,2087,9007043,145291,2016-08-17 01:20:27
765669560888528897,5041,1187,9007043,145291,2016-08-16 22:00:23
765395769549590528,25953,3269,9007043,145291,2016-08-16 03:52:26
765371061932261376,6872,2090,9007043,145291,2016-08-16 02:14:15
765222098633691136,11310,3269,9007043,145291,2016-08-15 16:22:20
764857477905154048,6272,1721,9007043,145291,2016-08-14 16:13:27
764259802650378240,5842,1447,9007043,145291,2016-08-13 00:38:30
763956972077010945,743,52,9007043,145291,2016-08-12 04:35:10
763837565564780549,12192,3989,9007043,145291,2016-08-11 20:40:41
763183847194451968,5210,1420,9007043,145291,2016-08-10 01:23:03
763167063695355904,0,2897,9007043,145291,2016-08-10 00:16:21
763103485927849985,7158,2220,9007043,145291,2016-08-09 20:03:43
762699858130116608,11760,3467,9007043,145291,2016-08-08 17:19:51
762471784394268675,10885,6170,9007043,145291,2016-08-08 02:13:34
762464539388485633,9990,3998,9007043,145291,2016-08-08 01:44:46
762316489655476224,4643,1073,9007043,145291,2016-08-07 15:56:28
762035686371364864,30853,14914,9007043,145291,2016-08-06 21:20:40
761976711479193600,5243,1918,9007043,145291,2016-08-06 17:26:19
761750502866649088,0,3759,9007043,145291,2016-08-06 02:27:27
761745352076779520,4151,833,9007043,145291,2016-08-06 02:06:59
761672994376806400,47879,27928,9007042,145291,2016-08-05 21:19:27
761599872357261312,4003,1145,9007042,145291,2016-08-05 16:28:54
761371037149827077,0,17371,9007042,145291,2016-08-05 01:19:35
761334018830917632,5025,1403,9007042,145291,2016-08-04 22:52:29
